client_id,event,timestamp
71121371,main,2020-02-18 11:24:31.360542
71121371,catalog,2020-02-18 11:24:32.674915
71121371,cart,2020-02-18 11:24:52.148395
71121371,delivery_choice,2020-02-18 11:24:52.672370
71121371,delivery_pickup,2020-02-18 11:24:55.171169
71121371,payment_choice,2020-02-18 11:24:57.487385
71121371,payment_card,2020-02-18 11:24:57.653016
71121371,payment_done,2020-02-18 11:24:58.698964
772170234,main,2020-02-18 11:39:38.999335
772170234,catalog,2020-02-18 11:39:39.007840
772170234,cart,2020-02-18 11:39:47.660301
978139232,catalog,2020-02-18 11:40:03.898274
808549696,main,2020-02-18 12:37:06.969617
808549696,catalog,2020-02-18 12:37:07.789355
808549696,catalog,2020-02-18 12:37:15.051529
808549696,cart,2020-02-18 12:37:28.476245
808549696,catalog,2020-02-18 12:37:34.419522
808549696,cart,2020-02-18 12:37:43.531319
808549696,delivery_choice,2020-02-18 12:37:52.724906
507160648,catalog,2020-02-18 13:45:23.512240
756497008,main,2020-02-18 14:21:22.917110
756497008,catalog,2020-02-18 14:21:23.807253
756497008,product2,2020-02-18 14:21:26.815887
756497008,cart,2020-02-18 14:21:28.990512
756497008,delivery_choice,2020-02-18 14:21:32.543923
756497008,delivery_courier,2020-02-18 14:21:33.360546
756497008,payment_choice,2020-02-18 14:21:33.442971
756497008,payment_card,2020-02-18 14:21:33.599103
756497008,payment_done,2020-02-18 14:21:34.150542
852115203,main,2020-02-18 14:40:53.787895
852115203,catalog,2020-02-18 14:40:55.974988
504508293,main,2020-02-18 17:57:27.535738
504508293,catalog,2020-02-18 17:57:31.615517
504508293,catalog,2020-02-18 17:57:38.969078
365815145,main,2020-02-18 18:07:30.176384
365815145,catalog,2020-02-18 18:07:31.090949
365815145,cart,2020-02-18 18:07:56.522206
365815145,delivery_choice,2020-02-18 18:07:58.981771
365815145,delivery_courier,2020-02-18 18:08:00.460679
365815145,payment_choice,2020-02-18 18:08:04.155469
365815145,payment_card,2020-02-18 18:08:04.280293
365815145,payment_done,2020-02-18 18:08:05.617551
585724042,main,2020-02-18 18:13:47.796220
95158569,main,2020-02-18 19:00:24.372605
294279856,catalog,2020-02-18 20:05:40.576719
294279856,product1,2020-02-18 20:05:48.098754
294279856,cart,2020-02-18 20:06:10.254658
294279856,delivery_choice,2020-02-18 20:06:16.840736
728423954,main,2020-02-18 22:27:42.067523
728423954,catalog,2020-02-18 22:27:45.129656
728423954,main,2020-02-18 22:27:47.180782
115202728,main,2020-02-18 23:09:23.298058
440406893,catalog,2020-02-19 00:40:51.892984
440406893,catalog,2020-02-19 00:41:14.301201
440406893,catalog,2020-02-19 00:41:35.728540
440406893,catalog,2020-02-19 00:42:09.197703
440406893,product1,2020-02-19 00:42:20.422395
440406893,cart,2020-02-19 00:42:32.195710
440406893,catalog,2020-02-19 00:42:32.659727
440406893,product2,2020-02-19 00:42:37.690417
440406893,catalog,2020-02-19 00:42:46.444300
440406893,catalog,2020-02-19 00:43:06.199805
435687574,main,2020-02-19 01:53:32.529393
435687574,catalog,2020-02-19 01:53:32.566219
435687574,product1,2020-02-19 01:53:32.879180
435687574,catalog,2020-02-19 01:53:52.921869
435687574,main,2020-02-19 01:53:54.393665
435687574,catalog,2020-02-19 01:53:55.112653
435687574,catalog,2020-02-19 01:54:31.522549
435687574,catalog,2020-02-19 01:54:59.282838
435687574,main,2020-02-19 01:55:18.821019
435687574,main,2020-02-19 01:55:30.275650
435687574,catalog,2020-02-19 01:55:30.424806
435687574,catalog,2020-02-19 01:55:33.419209
122507050,catalog,2020-02-19 03:08:44.805317
122507050,cart,2020-02-19 03:09:51.943178
122507050,delivery_choice,2020-02-19 03:09:57.564356
122507050,delivery_courier,2020-02-19 03:10:01.237607
122507050,payment_choice,2020-02-19 03:10:02.006002
122507050,payment_cash,2020-02-19 03:10:02.210904
319881892,catalog,2020-02-19 06:52:15.217393
778558635,main,2020-02-19 06:59:34.626871
778558635,catalog,2020-02-19 06:59:36.367714
778558635,product2,2020-02-19 06:59:50.599691
778558635,catalog,2020-02-19 07:00:14.667792
533356305,main,2020-02-19 07:28:49.443004
48543851,catalog,2020-02-19 09:09:21.334244
490832159,main,2020-02-19 09:46:49.140291
490832159,catalog,2020-02-19 09:46:49.656543
728423954,main,2020-02-19 10:13:53.215582
728423954,catalog,2020-02-19 10:14:07.402696
728423954,main,2020-02-19 10:14:10.993241
742982896,main,2020-02-19 10:26:14.520418
265047608,main,2020-02-19 11:08:59.977602
265047608,catalog,2020-02-19 11:09:07.044637
265047608,product2,2020-02-19 11:09:07.729531
265047608,cart,2020-02-19 11:09:14.925275
265047608,delivery_choice,2020-02-19 11:09:30.984814
265047608,delivery_courier,2020-02-19 11:09:33.690871
265047608,payment_choice,2020-02-19 11:09:35.046101
265047608,catalog,2020-02-19 11:09:35.705142
265047608,catalog,2020-02-19 11:09:56.002550
265047608,main,2020-02-19 11:10:08.329403
265047608,catalog,2020-02-19 11:10:13.478882
265047608,product1,2020-02-19 11:10:19.388266
265047608,catalog,2020-02-19 11:10:26.217598
265047608,catalog,2020-02-19 11:10:32.039935
265047608,catalog,2020-02-19 11:11:05.731942
407208559,main,2020-02-19 11:26:14.158926
170906489,main,2020-02-19 12:24:36.894347
170906489,catalog,2020-02-19 12:24:54.369068
170906489,catalog,2020-02-19 12:25:33.555627
170906489,product2,2020-02-19 12:25:55.532165
170906489,cart,2020-02-19 12:26:16.594713
170906489,catalog,2020-02-19 12:26:17.116142
700737007,main,2020-02-19 13:31:38.210203
288154448,main,2020-02-19 13:45:43.791119
344670139,main,2020-02-19 14:23:30.515075
344670139,catalog,2020-02-19 14:23:38.903299
344670139,catalog,2020-02-19 14:24:29.913873
344670139,product1,2020-02-19 14:24:37.476202
842782317,main,2020-02-19 14:57:17.800253
842782317,catalog,2020-02-19 14:57:20.197458
842782317,cart,2020-02-19 14:58:28.197693
842782317,delivery_choice,2020-02-19 14:58:29.850232
842782317,delivery_courier,2020-02-19 14:58:34.537236
842782317,payment_choice,2020-02-19 14:58:35.472732
842782317,payment_card,2020-02-19 14:58:36.223486
842782317,payment_done,2020-02-19 14:58:36.717800
431785094,main,2020-02-19 15:00:57.316316
772170234,main,2020-02-19 15:26:50.166659
772170234,main,2020-02-19 15:26:55.232121
772170234,catalog,2020-02-19 15:27:03.479428
772170234,catalog,2020-02-19 15:28:01.668857
513796322,main,2020-02-19 15:35:02.283043
599094479,main,2020-02-19 16:56:34.802378
425282148,main,2020-02-19 19:35:41.012079
425282148,catalog,2020-02-19 19:35:41.659799
880794728,main,2020-02-19 20:09:52.234533
973498036,main,2020-02-19 21:33:46.812359
973498036,catalog,2020-02-19 21:33:49.890647
973498036,product2,2020-02-19 21:33:51.317443
973498036,cart,2020-02-19 21:34:01.392625
973498036,catalog,2020-02-19 21:34:04.828692
973498036,cart,2020-02-19 21:34:08.601255
973498036,catalog,2020-02-19 21:34:10.855482
973498036,cart,2020-02-19 21:34:45.407229
834558244,catalog,2020-02-19 22:36:07.827749
834558244,catalog,2020-02-19 22:36:54.546943
834558244,cart,2020-02-19 22:37:35.693407
834558244,catalog,2020-02-19 22:37:36.711906
834558244,catalog,2020-02-19 22:37:44.731304
586148256,main,2020-02-19 22:52:42.298372
586148256,catalog,2020-02-19 22:52:43.510540
525981403,catalog,2020-02-20 00:19:14.996135
525981403,cart,2020-02-20 00:19:26.201299
525981403,catalog,2020-02-20 00:19:28.816141
525981403,cart,2020-02-20 00:20:49.416669
525981403,catalog,2020-02-20 00:20:50.045581
425282148,main,2020-02-20 05:46:11.058956
425282148,catalog,2020-02-20 05:46:19.564749
425282148,cart,2020-02-20 05:46:32.137887
425282148,delivery_choice,2020-02-20 05:46:38.758566
425282148,catalog,2020-02-20 05:46:44.754950
425282148,catalog,2020-02-20 05:47:12.275238
425282148,product1,2020-02-20 05:47:19.219911
657605695,main,2020-02-20 07:05:07.874746
810755203,main,2020-02-20 09:51:50.974099
139652231,catalog,2020-02-20 09:59:40.098184
599094479,main,2020-02-20 11:08:47.712087
99090697,main,2020-02-20 11:26:27.716726
696093962,main,2020-02-20 11:53:21.012674
696093962,catalog,2020-02-20 11:53:23.923513
696093962,product1,2020-02-20 11:53:31.633709
696093962,cart,2020-02-20 11:53:52.456740
740118359,catalog,2020-02-20 12:06:58.938261
740118359,catalog,2020-02-20 12:07:39.390019
740118359,catalog,2020-02-20 12:08:24.331249
457348016,catalog,2020-02-20 13:36:26.848165
457348016,catalog,2020-02-20 13:37:59.280719
123944438,main,2020-02-20 14:48:43.632806
412830076,main,2020-02-20 15:07:53.843403
412830076,catalog,2020-02-20 15:08:03.653919
412830076,cart,2020-02-20 15:08:07.134430
412830076,delivery_choice,2020-02-20 15:08:09.538482
412830076,delivery_courier,2020-02-20 15:08:09.778318
999167990,catalog,2020-02-20 15:53:56.268702
999167990,product2,2020-02-20 15:54:06.876393
999167990,catalog,2020-02-20 15:54:47.161744
17124025,main,2020-02-20 15:56:22.833208
17124025,catalog,2020-02-20 15:56:29.453019
373679004,main,2020-02-20 16:15:11.748655
373679004,catalog,2020-02-20 16:15:18.305842
373679004,main,2020-02-20 16:15:18.591637
373679004,catalog,2020-02-20 16:15:22.031540
373679004,product2,2020-02-20 16:15:23.750861
373679004,cart,2020-02-20 16:16:06.763286
373679004,catalog,2020-02-20 16:16:10.017442
373679004,main,2020-02-20 16:16:10.437565
373679004,catalog,2020-02-20 16:16:32.745681
373679004,product2,2020-02-20 16:16:34.798748
373679004,catalog,2020-02-20 16:16:37.062837
389231272,catalog,2020-02-20 18:10:31.328952
389231272,main,2020-02-20 18:10:57.332284
822726198,main,2020-02-20 19:08:54.372719
822726198,catalog,2020-02-20 19:08:59.383409
219678075,main,2020-02-20 20:26:57.606396
219678075,catalog,2020-02-20 20:27:00.734844
219678075,product2,2020-02-20 20:27:05.237515
219678075,cart,2020-02-20 20:27:09.911477
349230422,main,2020-02-20 20:59:33.724001
349230422,catalog,2020-02-20 20:59:36.159932
349230422,catalog,2020-02-20 21:00:01.530424
349230422,catalog,2020-02-20 21:00:08.275812
596465216,main,2020-02-20 21:26:04.053595
836511347,catalog,2020-02-20 21:46:07.726075
836511347,cart,2020-02-20 21:46:23.654861
836511347,delivery_choice,2020-02-20 21:46:28.676012
836511347,delivery_pickup,2020-02-20 21:46:28.970177
836511347,payment_choice,2020-02-20 21:46:31.458102
836511347,payment_cash,2020-02-20 21:46:33.202780
836511347,payment_done,2020-02-20 21:46:33.726735
712804582,catalog,2020-02-20 22:12:57.819263
712804582,product2,2020-02-20 22:12:58.170498
712804582,catalog,2020-02-20 22:13:04.675052
712804582,product2,2020-02-20 22:13:04.943587
712804582,catalog,2020-02-20 22:13:12.613419
712804582,catalog,2020-02-20 22:13:22.395054
712804582,product1,2020-02-20 22:13:24.041858
712804582,catalog,2020-02-20 22:14:09.504546
712804582,catalog,2020-02-20 22:15:31.623927
712804582,catalog,2020-02-20 22:15:42.279264
712804582,product1,2020-02-20 22:15:56.334904
712804582,catalog,2020-02-20 22:16:01.840417
831324615,main,2020-02-20 23:31:08.556463
831324615,catalog,2020-02-20 23:31:09.236466
831324615,main,2020-02-20 23:31:11.144938
831324615,catalog,2020-02-20 23:31:20.106722
831324615,product2,2020-02-20 23:31:29.823796
831324615,catalog,2020-02-20 23:31:42.150008
831324615,product2,2020-02-20 23:31:43.329945
831324615,catalog,2020-02-20 23:31:43.887104
831324615,product1,2020-02-20 23:31:47.666222
444244255,main,2020-02-21 01:04:31.631870
685400268,catalog,2020-02-21 01:26:37.134737
685400268,product1,2020-02-21 01:26:40.733979
685400268,cart,2020-02-21 01:26:41.983670
685400268,catalog,2020-02-21 01:26:42.117006
274091445,catalog,2020-02-21 01:49:22.485321
274091445,cart,2020-02-21 01:49:32.029622
274091445,catalog,2020-02-21 01:49:40.603831
274091445,catalog,2020-02-21 01:50:16.900142
274091445,main,2020-02-21 01:50:19.356170
65595942,main,2020-02-21 03:14:16.952299
65595942,main,2020-02-21 03:14:33.584926
65595942,catalog,2020-02-21 03:14:34.681124
898482504,main,2020-02-21 03:35:09.961787
898482504,catalog,2020-02-21 03:35:16.505098
898482504,catalog,2020-02-21 03:35:52.920785
827598555,catalog,2020-02-21 04:01:23.107638
114213155,main,2020-02-21 04:05:34.924093
114213155,catalog,2020-02-21 04:05:40.630121
114213155,catalog,2020-02-21 04:05:53.308999
114213155,catalog,2020-02-21 04:06:55.845536
114213155,product1,2020-02-21 04:07:05.905377
132408717,main,2020-02-21 04:46:34.090160
132408717,catalog,2020-02-21 04:46:51.535907
132408717,catalog,2020-02-21 04:47:07.171509
132408717,product2,2020-02-21 04:47:07.257381
132408717,cart,2020-02-21 04:47:09.743595
132408717,delivery_choice,2020-02-21 04:47:19.655171
132408717,delivery_courier,2020-02-21 04:47:22.898212
132408717,payment_choice,2020-02-21 04:47:23.447834
132408717,payment_card,2020-02-21 04:47:25.252304
132408717,payment_done,2020-02-21 04:47:27.116781
30299063,main,2020-02-21 05:08:46.956122
30299063,main,2020-02-21 05:09:05.328311
999167990,main,2020-02-21 05:18:29.389604
999167990,catalog,2020-02-21 05:18:37.639402
999167990,catalog,2020-02-21 05:20:08.761666
999167990,product1,2020-02-21 05:20:12.351659
999167990,cart,2020-02-21 05:20:21.845555
999167990,delivery_choice,2020-02-21 05:20:22.480808
999167990,catalog,2020-02-21 05:20:30.491468
999167990,product1,2020-02-21 05:20:31.214140
999167990,cart,2020-02-21 05:20:54.854956
758420380,catalog,2020-02-21 05:54:11.903729
110671069,main,2020-02-21 10:49:45.106444
110671069,catalog,2020-02-21 10:49:47.669991
110671069,catalog,2020-02-21 10:50:27.832723
110671069,product1,2020-02-21 10:50:28.194208
110671069,catalog,2020-02-21 10:50:40.988195
110671069,product2,2020-02-21 10:50:41.902386
110671069,catalog,2020-02-21 10:50:55.565120
110671069,cart,2020-02-21 10:51:18.001301
110671069,delivery_choice,2020-02-21 10:51:24.720449
110671069,delivery_pickup,2020-02-21 10:51:30.937448
110671069,payment_choice,2020-02-21 10:51:30.953579
110671069,payment_cash,2020-02-21 10:51:32.149475
110671069,payment_done,2020-02-21 10:51:32.175842
72728051,catalog,2020-02-21 10:55:50.125536
72728051,cart,2020-02-21 10:56:54.148693
72728051,delivery_choice,2020-02-21 10:57:00.836892
72728051,delivery_courier,2020-02-21 10:57:02.646666
72728051,payment_choice,2020-02-21 10:57:02.866316
72728051,payment_card,2020-02-21 10:57:04.466499
72728051,payment_done,2020-02-21 10:57:04.563446
136454101,main,2020-02-21 11:41:45.682057
78179456,main,2020-02-21 14:14:20.156086
78179456,catalog,2020-02-21 14:14:47.293440
78179456,cart,2020-02-21 14:14:57.498648
78179456,catalog,2020-02-21 14:14:57.656632
78179456,cart,2020-02-21 14:16:27.504382
78179456,catalog,2020-02-21 14:16:28.731123
78179456,product2,2020-02-21 14:16:29.094470
78179456,catalog,2020-02-21 14:16:35.570259
78179456,product2,2020-02-21 14:16:37.160059
78179456,cart,2020-02-21 14:17:14.143189
78179456,catalog,2020-02-21 14:17:16.071420
78179456,catalog,2020-02-21 14:17:32.315470
78179456,catalog,2020-02-21 14:17:36.342445
78179456,cart,2020-02-21 14:18:05.070408
78179456,delivery_choice,2020-02-21 14:18:06.057665
78179456,delivery_courier,2020-02-21 14:18:09.080869
78179456,payment_choice,2020-02-21 14:18:11.368989
78179456,catalog,2020-02-21 14:18:13.295680
78179456,catalog,2020-02-21 14:18:18.435127
78179456,catalog,2020-02-21 14:18:29.702599
78179456,product2,2020-02-21 14:18:40.377766
78179456,catalog,2020-02-21 14:19:17.235532
78179456,product1,2020-02-21 14:19:22.853936
78179456,catalog,2020-02-21 14:19:35.029699
78179456,catalog,2020-02-21 14:19:49.345866
78179456,main,2020-02-21 14:19:52.413025
78179456,catalog,2020-02-21 14:19:53.035959
78179456,product1,2020-02-21 14:19:59.835199
78179456,catalog,2020-02-21 14:20:38.849658
78179456,product1,2020-02-21 14:20:42.244218
78179456,catalog,2020-02-21 14:20:59.819288
78179456,product2,2020-02-21 14:21:30.357318
78179456,cart,2020-02-21 14:22:25.772556
78179456,catalog,2020-02-21 14:22:27.908063
78179456,catalog,2020-02-21 14:22:40.213669
78179456,catalog,2020-02-21 14:23:25.151886
78179456,catalog,2020-02-21 14:23:46.166203
78179456,main,2020-02-21 14:23:55.097188
78179456,catalog,2020-02-21 14:24:03.820785
78179456,product2,2020-02-21 14:24:24.019068
78179456,cart,2020-02-21 14:24:44.117506
78179456,catalog,2020-02-21 14:24:44.498486
78179456,catalog,2020-02-21 14:25:07.858845
78179456,cart,2020-02-21 14:25:19.351256
78179456,catalog,2020-02-21 14:25:20.813505
78179456,catalog,2020-02-21 14:26:01.708250
78179456,product2,2020-02-21 14:26:06.384535
78179456,cart,2020-02-21 14:26:22.105699
78179456,delivery_choice,2020-02-21 14:26:26.449601
78179456,delivery_pickup,2020-02-21 14:26:28.117053
78179456,payment_choice,2020-02-21 14:26:28.345898
78179456,payment_cash,2020-02-21 14:26:28.705489
78179456,payment_done,2020-02-21 14:26:28.833111
127630887,main,2020-02-21 14:37:39.155905
127630887,catalog,2020-02-21 14:37:41.047727
127630887,catalog,2020-02-21 14:38:05.355779
127630887,product1,2020-02-21 14:38:06.980478
536170195,main,2020-02-21 15:58:06.531219
536170195,catalog,2020-02-21 15:58:09.913028
536170195,main,2020-02-21 15:58:23.723296
999167990,main,2020-02-21 16:16:54.455335
999167990,catalog,2020-02-21 16:17:00.529060
595635288,main,2020-02-21 17:23:31.144339
595635288,catalog,2020-02-21 17:23:36.407761
595635288,product1,2020-02-21 17:23:40.105528
595635288,catalog,2020-02-21 17:24:07.728998
483883280,main,2020-02-21 17:28:59.924168
483883280,catalog,2020-02-21 17:29:05.386169
483883280,cart,2020-02-21 17:29:20.075079
483883280,delivery_choice,2020-02-21 17:29:27.151574
483883280,delivery_pickup,2020-02-21 17:29:31.718316
488387400,catalog,2020-02-21 18:30:31.293164
773829094,main,2020-02-21 18:58:21.487201
773829094,catalog,2020-02-21 18:58:23.357582
773829094,catalog,2020-02-21 18:58:57.518150
773829094,product1,2020-02-21 18:58:58.637423
30299063,main,2020-02-21 19:15:33.877495
773024923,main,2020-02-21 19:16:44.105011
773024923,catalog,2020-02-21 19:16:52.437464
773024923,cart,2020-02-21 19:17:08.183072
773024923,delivery_choice,2020-02-21 19:17:08.193072
773024923,catalog,2020-02-21 19:17:16.295952
773024923,catalog,2020-02-21 19:17:51.160237
773024923,product2,2020-02-21 19:17:59.900488
425282148,main,2020-02-21 22:29:46.038371
425282148,catalog,2020-02-21 22:29:49.776957
425282148,catalog,2020-02-21 22:29:51.678764
552028896,catalog,2020-02-21 23:05:09.236574
552028896,product2,2020-02-21 23:05:28.077737
379129631,catalog,2020-02-21 23:06:19.674804
379129631,catalog,2020-02-21 23:06:43.832740
379129631,product2,2020-02-21 23:06:47.923057
379129631,catalog,2020-02-21 23:06:48.600587
379129631,product2,2020-02-21 23:06:51.347374
379129631,cart,2020-02-21 23:07:06.777280
129853402,main,2020-02-21 23:22:05.304375
963063297,catalog,2020-02-21 23:23:38.993500
963063297,catalog,2020-02-21 23:23:50.867139
963063297,catalog,2020-02-21 23:24:13.146276
159884732,main,2020-02-21 23:25:31.729324
159884732,main,2020-02-21 23:25:38.698895
159884732,catalog,2020-02-21 23:25:38.942690
167089847,catalog,2020-02-22 00:39:59.181005
167089847,catalog,2020-02-22 00:40:43.506875
167089847,cart,2020-02-22 00:40:49.734638
167089847,delivery_choice,2020-02-22 00:40:50.416322
167089847,delivery_courier,2020-02-22 00:40:54.705338
167089847,payment_choice,2020-02-22 00:40:58.993334
167089847,catalog,2020-02-22 00:41:00.131267
685936912,main,2020-02-22 00:56:46.806454
275252633,main,2020-02-22 00:59:10.878643
149198458,main,2020-02-22 01:18:41.313741
149198458,catalog,2020-02-22 01:18:44.705564
149198458,product2,2020-02-22 01:19:09.197804
335077902,catalog,2020-02-22 02:19:08.763744
335077902,product2,2020-02-22 02:19:11.023452
934523583,main,2020-02-22 03:41:40.835919
934523583,catalog,2020-02-22 03:41:45.123182
934523583,catalog,2020-02-22 03:43:30.103294
934523583,catalog,2020-02-22 03:43:45.594573
908915278,catalog,2020-02-22 06:02:59.532831
908915278,catalog,2020-02-22 06:03:25.272508
908915278,catalog,2020-02-22 06:03:39.894984
908915278,catalog,2020-02-22 06:05:12.660054
908915278,product1,2020-02-22 06:05:19.581228
908915278,catalog,2020-02-22 06:05:20.411844
908915278,catalog,2020-02-22 06:06:35.453491
908915278,product1,2020-02-22 06:06:48.896608
908915278,cart,2020-02-22 06:06:50.070707
908915278,catalog,2020-02-22 06:06:52.737893
908915278,product1,2020-02-22 06:06:56.164163
908915278,cart,2020-02-22 06:06:59.140808
908915278,delivery_choice,2020-02-22 06:07:00.697484
908915278,delivery_courier,2020-02-22 06:07:03.688394
908915278,payment_choice,2020-02-22 06:07:03.913855
908915278,payment_card,2020-02-22 06:07:04.539816
908915278,payment_done,2020-02-22 06:07:04.697702
660537153,main,2020-02-22 06:39:04.544945
660537153,main,2020-02-22 06:39:07.304360
660537153,catalog,2020-02-22 06:39:09.696376
660537153,product1,2020-02-22 06:39:26.002828
712804582,main,2020-02-22 08:09:09.023948
712804582,catalog,2020-02-22 08:09:13.007358
712804582,main,2020-02-22 08:09:26.910600
712804582,catalog,2020-02-22 08:09:29.163333
712804582,catalog,2020-02-22 08:10:19.914580
513796322,main,2020-02-22 08:50:45.133120
373869187,main,2020-02-22 09:16:08.215151
373869187,catalog,2020-02-22 09:16:10.280045
492326094,main,2020-02-22 10:05:05.186335
492326094,main,2020-02-22 10:05:10.202763
140100486,main,2020-02-22 11:03:23.458163
974884743,main,2020-02-22 11:28:38.486776
974884743,catalog,2020-02-22 11:28:39.999974
974884743,product1,2020-02-22 11:28:42.336919
974884743,catalog,2020-02-22 11:30:05.434323
719120244,main,2020-02-22 11:58:10.249334
719120244,catalog,2020-02-22 11:58:11.998607
415662801,catalog,2020-02-22 12:31:38.540821
415662801,catalog,2020-02-22 12:32:09.596579
415662801,catalog,2020-02-22 12:32:11.414373
415662801,main,2020-02-22 12:32:14.645135
415662801,catalog,2020-02-22 12:32:17.774813
318787752,main,2020-02-22 13:14:59.472650
411770837,main,2020-02-22 13:38:50.085571
411770837,catalog,2020-02-22 13:38:53.089179
411770837,main,2020-02-22 13:38:56.381342
411770837,main,2020-02-22 13:39:00.848083
411770837,catalog,2020-02-22 13:39:09.382480
411770837,catalog,2020-02-22 13:39:57.692893
523594671,catalog,2020-02-22 14:21:23.815859
523594671,catalog,2020-02-22 14:22:02.293782
523594671,catalog,2020-02-22 14:22:02.696095
747858815,main,2020-02-22 14:22:19.210390
115202728,main,2020-02-22 14:36:51.501517
115202728,catalog,2020-02-22 14:37:07.193511
115202728,product2,2020-02-22 14:37:12.243279
115202728,catalog,2020-02-22 14:37:30.748722
115202728,catalog,2020-02-22 14:38:17.409103
115202728,product2,2020-02-22 14:38:17.576858
115202728,catalog,2020-02-22 14:38:26.090910
115202728,cart,2020-02-22 14:38:50.748404
115202728,delivery_choice,2020-02-22 14:38:51.067459
115202728,delivery_courier,2020-02-22 14:38:51.409618
115202728,payment_choice,2020-02-22 14:38:51.685048
115202728,payment_card,2020-02-22 14:38:53.128787
115202728,payment_done,2020-02-22 14:38:53.439737
485945327,main,2020-02-22 15:58:14.699466
191151609,main,2020-02-22 17:11:08.790300
191151609,catalog,2020-02-22 17:11:15.407765
263197489,main,2020-02-22 18:16:23.929472
263197489,catalog,2020-02-22 18:16:27.739075
263197489,product1,2020-02-22 18:16:32.461996
263197489,catalog,2020-02-22 18:16:37.377332
734462138,catalog,2020-02-22 18:25:55.790175
734462138,catalog,2020-02-22 18:26:20.925576
734462138,main,2020-02-22 18:26:27.862383
734462138,main,2020-02-22 18:26:40.492758
734462138,main,2020-02-22 18:26:48.275379
734462138,catalog,2020-02-22 18:27:00.866543
734462138,catalog,2020-02-22 18:27:05.564924
734462138,product1,2020-02-22 18:27:17.668247
201570605,catalog,2020-02-22 20:19:31.351663
723068378,catalog,2020-02-22 21:42:50.018934
723068378,catalog,2020-02-22 21:42:57.893076
723068378,catalog,2020-02-22 21:43:26.596578
723068378,catalog,2020-02-22 21:43:48.300071
723068378,catalog,2020-02-22 21:45:06.637628
723068378,cart,2020-02-22 21:45:11.747954
723068378,delivery_choice,2020-02-22 21:45:15.190154
723068378,delivery_courier,2020-02-22 21:45:15.674384
723068378,payment_choice,2020-02-22 21:45:15.998982
723068378,payment_card,2020-02-22 21:45:23.806069
723068378,payment_done,2020-02-22 21:45:24.617208
17124025,main,2020-02-22 22:22:09.516172
17124025,catalog,2020-02-22 22:22:10.235128
17124025,catalog,2020-02-22 22:22:39.482612
17124025,catalog,2020-02-22 22:22:50.736525
17124025,product2,2020-02-22 22:22:55.553356
17124025,catalog,2020-02-22 22:23:07.073813
17124025,main,2020-02-22 22:23:29.461280
17124025,catalog,2020-02-22 22:23:33.665444
314468142,main,2020-02-22 22:34:30.573897
314468142,catalog,2020-02-22 22:34:37.443428
314468142,product2,2020-02-22 22:34:39.210405
314468142,catalog,2020-02-22 22:35:16.038651
314468142,cart,2020-02-22 22:35:51.261367
314468142,delivery_choice,2020-02-22 22:35:54.443983
314468142,delivery_pickup,2020-02-22 22:36:04.479237
314468142,payment_choice,2020-02-22 22:36:04.820827
314468142,payment_card,2020-02-22 22:36:08.276556
314468142,payment_done,2020-02-22 22:36:08.296844
700737007,main,2020-02-22 22:53:49.530691
879259525,main,2020-02-22 23:23:02.607703
879259525,catalog,2020-02-22 23:23:07.503012
879259525,cart,2020-02-22 23:23:32.341418
830955195,main,2020-02-23 00:27:45.958424
830955195,catalog,2020-02-23 00:27:56.483762
830955195,product1,2020-02-23 00:27:56.598671
157981126,main,2020-02-23 01:09:08.863090
157981126,catalog,2020-02-23 01:09:11.021558
157981126,catalog,2020-02-23 01:09:49.100859
157981126,catalog,2020-02-23 01:10:06.817308
111028695,main,2020-02-23 02:36:24.641853
590625486,main,2020-02-23 04:41:08.851900
590625486,catalog,2020-02-23 04:41:09.402378
172984649,main,2020-02-23 05:19:16.062177
172984649,catalog,2020-02-23 05:19:32.372840
654192453,main,2020-02-23 06:12:06.611994
433843654,main,2020-02-23 06:22:34.553971
167089847,main,2020-02-23 06:49:38.048958
167089847,catalog,2020-02-23 06:49:38.642528
291220212,main,2020-02-23 06:56:03.347784
802850735,main,2020-02-23 07:20:02.092890
802850735,catalog,2020-02-23 07:20:06.539664
802850735,product1,2020-02-23 07:20:06.657595
802850735,cart,2020-02-23 07:20:08.674129
802850735,delivery_choice,2020-02-23 07:20:09.021913
802850735,delivery_pickup,2020-02-23 07:20:11.669561
802850735,payment_choice,2020-02-23 07:20:13.156678
802850735,catalog,2020-02-23 07:20:14.993376
802850735,product1,2020-02-23 07:20:25.036681
802850735,catalog,2020-02-23 07:20:29.365848
802850735,product1,2020-02-23 07:20:33.538380
802850735,cart,2020-02-23 07:20:42.407849
145227504,catalog,2020-02-23 08:58:28.823369
145227504,cart,2020-02-23 08:58:45.620775
145227504,delivery_choice,2020-02-23 08:58:53.990680
660128612,catalog,2020-02-23 11:19:29.108431
660128612,product1,2020-02-23 11:19:37.260520
660128612,catalog,2020-02-23 11:19:41.295701
111282200,main,2020-02-23 11:58:31.966021
235178579,catalog,2020-02-23 12:22:23.933905
235178579,main,2020-02-23 12:22:26.988629
235178579,catalog,2020-02-23 12:22:44.534735
343308185,main,2020-02-23 12:27:47.289827
343308185,catalog,2020-02-23 12:28:04.007787
722731832,main,2020-02-23 13:15:56.458999
982898851,catalog,2020-02-23 13:20:56.075056
928851082,main,2020-02-23 13:34:28.272404
515655507,main,2020-02-23 13:42:43.497233
201570605,main,2020-02-23 13:45:50.281420
